url,redirect_url
http://dbpedia.org/resource/Category:People_educated_at_Methodist_College_Belfast,http://dbpedia.org/page/Category:People_educated_at_Methodist_College_Belfast
http://dbpedia.org/resource/Category:People_educated_at_Nelson_College,http://dbpedia.org/page/Category:People_educated_at_Nelson_College
http://dbpedia.org/resource/Category:People_educated_at_North_Sydney_Boys_High_School,http://dbpedia.org/page/Category:People_educated_at_North_Sydney_Boys_High_School
http://dbpedia.org/resource/Category:People_educated_at_Nottingham_High_Pavement_Grammar_School,http://dbpedia.org/page/Category:People_educated_at_Nottingham_High_Pavement_Grammar_School
http://dbpedia.org/resource/Category:People_educated_at_Shrewsbury_School,http://dbpedia.org/page/Category:People_educated_at_Shrewsbury_School
http://dbpedia.org/resource/Category:People_educated_at_St_Albans_High_School_for_Girls,http://dbpedia.org/page/Category:People_educated_at_St_Albans_High_School_for_Girls
"http://dbpedia.org/resource/Category:People_educated_at_St_Albans_School,_Hertfordshire","http://dbpedia.org/page/Category:People_educated_at_St_Albans_School,_Hertfordshire"
http://dbpedia.org/resource/Category:People_educated_at_St_Paul's_Girls'_School,http://dbpedia.org/page/Category:People_educated_at_St_Paul's_Girls'_School
"http://dbpedia.org/resource/Category:People_educated_at_St_Paul's_School,_London","http://dbpedia.org/page/Category:People_educated_at_St_Paul's_School,_London"
"http://dbpedia.org/resource/Category:People_educated_at_St_Peter's_College,_Adelaide","http://dbpedia.org/page/Category:People_educated_at_St_Peter's_College,_Adelaide"
"http://dbpedia.org/resource/Category:People_educated_at_St_Peter's_College,_Auckland","http://dbpedia.org/page/Category:People_educated_at_St_Peter's_College,_Auckland"
http://dbpedia.org/resource/Category:People_educated_at_Stewart's_Melville_College,http://dbpedia.org/page/Category:People_educated_at_Stewart's_Melville_College
http://dbpedia.org/resource/Category:People_educated_at_Summer_Fields_School,http://dbpedia.org/page/Category:People_educated_at_Summer_Fields_School
http://dbpedia.org/resource/Category:People_educated_at_Sydney_Girls_High_School,http://dbpedia.org/page/Category:People_educated_at_Sydney_Girls_High_School
http://dbpedia.org/resource/Category:People_educated_at_the_Belfast_Royal_Academy,http://dbpedia.org/page/Category:People_educated_at_the_Belfast_Royal_Academy
http://dbpedia.org/resource/Category:People_educated_at_the_City_of_London_School,http://dbpedia.org/page/Category:People_educated_at_the_City_of_London_School
http://dbpedia.org/resource/Category:People_educated_at_The_Dragon_School,http://dbpedia.org/page/Category:People_educated_at_The_Dragon_School
http://dbpedia.org/resource/Category:People_educated_at_the_Gelehrtenschule_des_Johanneums,http://dbpedia.org/page/Category:People_educated_at_the_Gelehrtenschule_des_Johanneums
http://dbpedia.org/resource/Category:People_educated_at_the_High_School_of_Dundee,http://dbpedia.org/page/Category:People_educated_at_the_High_School_of_Dundee
http://dbpedia.org/resource/Category:People_educated_at_The_Judd_School,http://dbpedia.org/page/Category:People_educated_at_The_Judd_School
"http://dbpedia.org/resource/Category:People_educated_at_The_King's_School,_Grantham","http://dbpedia.org/page/Category:People_educated_at_The_King's_School,_Grantham"
"http://dbpedia.org/resource/Category:People_educated_at_The_Mount_School,_York","http://dbpedia.org/page/Category:People_educated_at_The_Mount_School,_York"
http://dbpedia.org/resource/Category:People_educated_at_The_Perse_School,http://dbpedia.org/page/Category:People_educated_at_The_Perse_School
http://dbpedia.org/resource/Category:People_educated_at_the_Royal_Belfast_Academical_Institution,http://dbpedia.org/page/Category:People_educated_at_the_Royal_Belfast_Academical_Institution
"http://dbpedia.org/resource/Category:People_educated_at_the_Royal_High_School,_Edinburgh","http://dbpedia.org/page/Category:People_educated_at_the_Royal_High_School,_Edinburgh"
"http://dbpedia.org/resource/Category:People_educated_at_the_Royal_Naval_College,_Osborne","http://dbpedia.org/page/Category:People_educated_at_the_Royal_Naval_College,_Osborne"
http://dbpedia.org/resource/Category:People_educated_at_Torquay_Boys'_Grammar_School,http://dbpedia.org/page/Category:People_educated_at_Torquay_Boys'_Grammar_School
http://dbpedia.org/resource/Category:People_educated_at_University_College_School,http://dbpedia.org/page/Category:People_educated_at_University_College_School
"http://dbpedia.org/resource/Category:People_educated_at_Wesley_College,_Dublin","http://dbpedia.org/page/Category:People_educated_at_Wesley_College,_Dublin"
"http://dbpedia.org/resource/Category:People_educated_at_Westminster_School,_London","http://dbpedia.org/page/Category:People_educated_at_Westminster_School,_London"
http://dbpedia.org/resource/Category:People_educated_at_William_Ellis_School,http://dbpedia.org/page/Category:People_educated_at_William_Ellis_School
"http://dbpedia.org/resource/Category:People_educated_at_Wilson's_School,_Wallington","http://dbpedia.org/page/Category:People_educated_at_Wilson's_School,_Wallington"
http://dbpedia.org/resource/Category:People_educated_at_Wimbledon_College,http://dbpedia.org/page/Category:People_educated_at_Wimbledon_College
http://dbpedia.org/resource/Category:People_educated_at_Winchester_College,http://dbpedia.org/page/Category:People_educated_at_Winchester_College
http://dbpedia.org/resource/Category:People_forcibly_stripped_of_Soviet_citizenship,http://dbpedia.org/page/Category:People_forcibly_stripped_of_Soviet_citizenship
"http://dbpedia.org/resource/Category:People_from_Aberdeen,_Washington","http://dbpedia.org/page/Category:People_from_Aberdeen,_Washington"
"http://dbpedia.org/resource/Category:People_from_Adams_County,_Idaho","http://dbpedia.org/page/Category:People_from_Adams_County,_Idaho"
http://dbpedia.org/resource/Category:People_from_Adelaide,http://dbpedia.org/page/Category:People_from_Adelaide
http://dbpedia.org/resource/Category:People_from_Ahmedabad,http://dbpedia.org/page/Category:People_from_Ahmedabad
http://dbpedia.org/resource/Category:People_from_Akureyri,http://dbpedia.org/page/Category:People_from_Akureyri
"http://dbpedia.org/resource/Category:People_from_Alamogordo,_New_Mexico","http://dbpedia.org/page/Category:People_from_Alamogordo,_New_Mexico"
"http://dbpedia.org/resource/Category:People_from_Albany,_New_York","http://dbpedia.org/page/Category:People_from_Albany,_New_York"
http://dbpedia.org/resource/Category:People_from_Aligarh,http://dbpedia.org/page/Category:People_from_Aligarh
http://dbpedia.org/resource/Category:People_from_Alpes-de-Haute-Provence,http://dbpedia.org/page/Category:People_from_Alpes-de-Haute-Provence
http://dbpedia.org/resource/Category:People_from_Alsace-Lorraine,http://dbpedia.org/page/Category:People_from_Alsace-Lorraine
http://dbpedia.org/resource/Category:People_from_Amberg-Sulzbach,http://dbpedia.org/page/Category:People_from_Amberg-Sulzbach
"http://dbpedia.org/resource/Category:People_from_Amherst,_Nova_Scotia","http://dbpedia.org/page/Category:People_from_Amherst,_Nova_Scotia"
"http://dbpedia.org/resource/Category:People_from_Andalusia,_Alabama","http://dbpedia.org/page/Category:People_from_Andalusia,_Alabama"
http://dbpedia.org/resource/Category:People_from_Angoulême,http://dbpedia.org/page/Category:People_from_Angoulême
http://dbpedia.org/resource/Category:People_from_Ankara,http://dbpedia.org/page/Category:People_from_Ankara
"http://dbpedia.org/resource/Category:People_from_Ann_Arbor,_Michigan","http://dbpedia.org/page/Category:People_from_Ann_Arbor,_Michigan"
http://dbpedia.org/resource/Category:People_from_Antwerp,http://dbpedia.org/page/Category:People_from_Antwerp
http://dbpedia.org/resource/Category:People_from_Apeldoorn,http://dbpedia.org/page/Category:People_from_Apeldoorn
http://dbpedia.org/resource/Category:People_from_Archangelgorod_Governorate,http://dbpedia.org/page/Category:People_from_Archangelgorod_Governorate
"http://dbpedia.org/resource/Category:People_from_Arlington,_Massachusetts","http://dbpedia.org/page/Category:People_from_Arlington,_Massachusetts"
http://dbpedia.org/resource/Category:People_from_Arnhem,http://dbpedia.org/page/Category:People_from_Arnhem
http://dbpedia.org/resource/Category:People_from_Ashinsky_District,http://dbpedia.org/page/Category:People_from_Ashinsky_District
http://dbpedia.org/resource/Category:People_from_Athens,http://dbpedia.org/page/Category:People_from_Athens
http://dbpedia.org/resource/Category:People_from_Austrian_Silesia,http://dbpedia.org/page/Category:People_from_Austrian_Silesia
http://dbpedia.org/resource/Category:People_from_Auxerre,http://dbpedia.org/page/Category:People_from_Auxerre
http://dbpedia.org/resource/Category:People_from_Avereest,http://dbpedia.org/page/Category:People_from_Avereest
http://dbpedia.org/resource/Category:People_from_Bad_Kissingen,http://dbpedia.org/page/Category:People_from_Bad_Kissingen
"http://dbpedia.org/resource/Category:People_from_Baddeck,_Nova_Scotia","http://dbpedia.org/page/Category:People_from_Baddeck,_Nova_Scotia"
http://dbpedia.org/resource/Category:People_from_Baku,http://dbpedia.org/page/Category:People_from_Baku
http://dbpedia.org/resource/Category:People_from_Baku_Governorate,http://dbpedia.org/page/Category:People_from_Baku_Governorate
http://dbpedia.org/resource/Category:People_from_Balashov,http://dbpedia.org/page/Category:People_from_Balashov
http://dbpedia.org/resource/Category:People_from_Barisal,http://dbpedia.org/page/Category:People_from_Barisal
http://dbpedia.org/resource/Category:People_from_Barisal_District,http://dbpedia.org/page/Category:People_from_Barisal_District
http://dbpedia.org/resource/Category:People_from_Barrow-in-Furness,http://dbpedia.org/page/Category:People_from_Barrow-in-Furness
http://dbpedia.org/resource/Category:People_from_Basel-Stadt,http://dbpedia.org/page/Category:People_from_Basel-Stadt
http://dbpedia.org/resource/Category:People_from_Basra,http://dbpedia.org/page/Category:People_from_Basra
"http://dbpedia.org/resource/Category:People_from_Batavia,_Dutch_East_Indies","http://dbpedia.org/page/Category:People_from_Batavia,_Dutch_East_Indies"
"http://dbpedia.org/resource/Category:People_from_Bayamón,_Puerto_Rico","http://dbpedia.org/page/Category:People_from_Bayamón,_Puerto_Rico"
http://dbpedia.org/resource/Category:People_from_Bayburt,http://dbpedia.org/page/Category:People_from_Bayburt
http://dbpedia.org/resource/Category:People_from_Beccles,http://dbpedia.org/page/Category:People_from_Beccles
http://dbpedia.org/resource/Category:People_from_Belfast,http://dbpedia.org/page/Category:People_from_Belfast
http://dbpedia.org/resource/Category:People_from_Bergen,http://dbpedia.org/page/Category:People_from_Bergen
http://dbpedia.org/resource/Category:People_from_Bergen_op_Zoom,http://dbpedia.org/page/Category:People_from_Bergen_op_Zoom
http://dbpedia.org/resource/Category:People_from_Berlin,http://dbpedia.org/page/Category:People_from_Berlin
http://dbpedia.org/resource/Category:People_from_Bern,http://dbpedia.org/page/Category:People_from_Bern
http://dbpedia.org/resource/Category:People_from_Bhopal,http://dbpedia.org/page/Category:People_from_Bhopal
http://dbpedia.org/resource/Category:People_from_Bielefeld,http://dbpedia.org/page/Category:People_from_Bielefeld
http://dbpedia.org/resource/Category:People_from_Bikrampur,http://dbpedia.org/page/Category:People_from_Bikrampur
http://dbpedia.org/resource/Category:People_from_Bingley,http://dbpedia.org/page/Category:People_from_Bingley
http://dbpedia.org/resource/Category:People_from_Blackburn,http://dbpedia.org/page/Category:People_from_Blackburn
http://dbpedia.org/resource/Category:People_from_Blankenburg_(Harz),http://dbpedia.org/page/Category:People_from_Blankenburg_(Harz)
"http://dbpedia.org/resource/Category:People_from_Bloomington,_Illinois","http://dbpedia.org/page/Category:People_from_Bloomington,_Illinois"
"http://dbpedia.org/resource/Category:People_from_Blue_Point,_New_York","http://dbpedia.org/page/Category:People_from_Blue_Point,_New_York"
http://dbpedia.org/resource/Category:People_from_Bochum,http://dbpedia.org/page/Category:People_from_Bochum
http://dbpedia.org/resource/Category:People_from_Bogor,http://dbpedia.org/page/Category:People_from_Bogor
http://dbpedia.org/resource/Category:People_from_Bollington,http://dbpedia.org/page/Category:People_from_Bollington
http://dbpedia.org/resource/Category:People_from_Bologna,http://dbpedia.org/page/Category:People_from_Bologna
http://dbpedia.org/resource/Category:People_from_Bonn,http://dbpedia.org/page/Category:People_from_Bonn
"http://dbpedia.org/resource/Category:People_from_Boulder,_Colorado","http://dbpedia.org/page/Category:People_from_Boulder,_Colorado"
http://dbpedia.org/resource/Category:People_from_Bradford,http://dbpedia.org/page/Category:People_from_Bradford
http://dbpedia.org/resource/Category:People_from_Brantford,http://dbpedia.org/page/Category:People_from_Brantford
http://dbpedia.org/resource/Category:People_from_Bratislava,http://dbpedia.org/page/Category:People_from_Bratislava
http://dbpedia.org/resource/Category:People_from_Braunschweig,http://dbpedia.org/page/Category:People_from_Braunschweig
http://dbpedia.org/resource/Category:People_from_Breda,http://dbpedia.org/page/Category:People_from_Breda
http://dbpedia.org/resource/Category:People_from_Bremerhaven,http://dbpedia.org/page/Category:People_from_Bremerhaven
"http://dbpedia.org/resource/Category:People_from_Briarcliff_Manor,_New_York","http://dbpedia.org/page/Category:People_from_Briarcliff_Manor,_New_York"
http://dbpedia.org/resource/Category:People_from_Brighton,http://dbpedia.org/page/Category:People_from_Brighton
http://dbpedia.org/resource/Category:People_from_Brno,http://dbpedia.org/page/Category:People_from_Brno
http://dbpedia.org/resource/Category:People_from_Brooklyn,http://dbpedia.org/page/Category:People_from_Brooklyn
http://dbpedia.org/resource/Category:People_from_Bruges,http://dbpedia.org/page/Category:People_from_Bruges
http://dbpedia.org/resource/Category:People_from_Brussels,http://dbpedia.org/page/Category:People_from_Brussels
http://dbpedia.org/resource/Category:People_from_Budapest,http://dbpedia.org/page/Category:People_from_Budapest
http://dbpedia.org/resource/Category:People_from_Buenos_Aires,http://dbpedia.org/page/Category:People_from_Buenos_Aires
http://dbpedia.org/resource/Category:People_from_Cairo,http://dbpedia.org/page/Category:People_from_Cairo
http://dbpedia.org/resource/Category:People_from_Calvados_(department),http://dbpedia.org/page/Category:People_from_Calvados_(department)
http://dbpedia.org/resource/Category:People_from_Camberwell,http://dbpedia.org/page/Category:People_from_Camberwell
http://dbpedia.org/resource/Category:People_from_Cambridge,http://dbpedia.org/page/Category:People_from_Cambridge
http://dbpedia.org/resource/Category:People_from_Camden_Town,http://dbpedia.org/page/Category:People_from_Camden_Town
http://dbpedia.org/resource/Category:People_from_Campinas,http://dbpedia.org/page/Category:People_from_Campinas
http://dbpedia.org/resource/Category:People_from_Cape_Town,http://dbpedia.org/page/Category:People_from_Cape_Town
http://dbpedia.org/resource/Category:People_from_Carcassonne,http://dbpedia.org/page/Category:People_from_Carcassonne
http://dbpedia.org/resource/Category:People_from_Cardiff,http://dbpedia.org/page/Category:People_from_Cardiff
http://dbpedia.org/resource/Category:People_from_Casablanca,http://dbpedia.org/page/Category:People_from_Casablanca
http://dbpedia.org/resource/Category:People_from_Catania,http://dbpedia.org/page/Category:People_from_Catania
http://dbpedia.org/resource/Category:People_from_Chadderton,http://dbpedia.org/page/Category:People_from_Chadderton
http://dbpedia.org/resource/Category:People_from_Changshu,http://dbpedia.org/page/Category:People_from_Changshu
http://dbpedia.org/resource/Category:People_from_Charleroi,http://dbpedia.org/page/Category:People_from_Charleroi
http://dbpedia.org/resource/Category:People_from_Charlottenburg,http://dbpedia.org/page/Category:People_from_Charlottenburg
http://dbpedia.org/resource/Category:People_from_Cheetham_Hill,http://dbpedia.org/page/Category:People_from_Cheetham_Hill
"http://dbpedia.org/resource/Category:People_from_Cherry_County,_Nebraska","http://dbpedia.org/page/Category:People_from_Cherry_County,_Nebraska"
http://dbpedia.org/resource/Category:People_from_Chittagong,http://dbpedia.org/page/Category:People_from_Chittagong
"http://dbpedia.org/resource/Category:People_from_Christian_County,_Illinois","http://dbpedia.org/page/Category:People_from_Christian_County,_Illinois"
"http://dbpedia.org/resource/Category:People_from_Cinnaminson_Township,_New_Jersey","http://dbpedia.org/page/Category:People_from_Cinnaminson_Township,_New_Jersey"
http://dbpedia.org/resource/Category:People_from_Clermont-Ferrand,http://dbpedia.org/page/Category:People_from_Clermont-Ferrand
http://dbpedia.org/resource/Category:People_from_Cleveland,http://dbpedia.org/page/Category:People_from_Cleveland
"http://dbpedia.org/resource/Category:People_from_Cobleskill,_New_York","http://dbpedia.org/page/Category:People_from_Cobleskill,_New_York"
http://dbpedia.org/resource/Category:People_from_Cockermouth,http://dbpedia.org/page/Category:People_from_Cockermouth
http://dbpedia.org/resource/Category:People_from_Colchester,http://dbpedia.org/page/Category:People_from_Colchester
http://dbpedia.org/resource/Category:People_from_Cologne,http://dbpedia.org/page/Category:People_from_Cologne
http://dbpedia.org/resource/Category:People_from_colonial_Boston,http://dbpedia.org/page/Category:People_from_colonial_Boston
"http://dbpedia.org/resource/Category:People_from_Colorado_Springs,_Colorado","http://dbpedia.org/page/Category:People_from_Colorado_Springs,_Colorado"
"http://dbpedia.org/resource/Category:People_from_Columbiana_County,_Ohio","http://dbpedia.org/page/Category:People_from_Columbiana_County,_Ohio"
http://dbpedia.org/resource/Category:People_from_Como,http://dbpedia.org/page/Category:People_from_Como
"http://dbpedia.org/resource/Category:People_from_Constantine,_Algeria","http://dbpedia.org/page/Category:People_from_Constantine,_Algeria"
"http://dbpedia.org/resource/Category:People_from_Corvallis,_Oregon","http://dbpedia.org/page/Category:People_from_Corvallis,_Oregon"
http://dbpedia.org/resource/Category:People_from_County_Carlow,http://dbpedia.org/page/Category:People_from_County_Carlow
http://dbpedia.org/resource/Category:People_from_County_Dublin,http://dbpedia.org/page/Category:People_from_County_Dublin
http://dbpedia.org/resource/Category:People_from_County_Sligo,http://dbpedia.org/page/Category:People_from_County_Sligo
http://dbpedia.org/resource/Category:People_from_County_Waterford,http://dbpedia.org/page/Category:People_from_County_Waterford
http://dbpedia.org/resource/Category:People_from_Cumberland,http://dbpedia.org/page/Category:People_from_Cumberland
"http://dbpedia.org/resource/Category:People_from_Cumberland_County,_Nova_Scotia","http://dbpedia.org/page/Category:People_from_Cumberland_County,_Nova_Scotia"
http://dbpedia.org/resource/Category:People_from_Curitiba,http://dbpedia.org/page/Category:People_from_Curitiba
"http://dbpedia.org/resource/Category:People_from_Dalhart,_Texas","http://dbpedia.org/page/Category:People_from_Dalhart,_Texas"
http://dbpedia.org/resource/Category:People_from_Darwen,http://dbpedia.org/page/Category:People_from_Darwen
"http://dbpedia.org/resource/Category:People_from_Dedham,_Essex","http://dbpedia.org/page/Category:People_from_Dedham,_Essex"
"http://dbpedia.org/resource/Category:People_from_Delaware,_Ohio","http://dbpedia.org/page/Category:People_from_Delaware,_Ohio"
http://dbpedia.org/resource/Category:People_from_Den_Helder,http://dbpedia.org/page/Category:People_from_Den_Helder
http://dbpedia.org/resource/Category:People_from_Denver,http://dbpedia.org/page/Category:People_from_Denver
http://dbpedia.org/resource/Category:People_from_Dewsbury,http://dbpedia.org/page/Category:People_from_Dewsbury
http://dbpedia.org/resource/Category:People_from_Dhaka,http://dbpedia.org/page/Category:People_from_Dhaka
"http://dbpedia.org/resource/Category:People_from_Dieppe,_Seine-Maritime","http://dbpedia.org/page/Category:People_from_Dieppe,_Seine-Maritime"
http://dbpedia.org/resource/Category:People_from_Dobre_Miasto,http://dbpedia.org/page/Category:People_from_Dobre_Miasto
http://dbpedia.org/resource/Category:People_from_Don_Host_Oblast,http://dbpedia.org/page/Category:People_from_Don_Host_Oblast
http://dbpedia.org/resource/Category:People_from_Dordrecht,http://dbpedia.org/page/Category:People_from_Dordrecht
"http://dbpedia.org/resource/Category:People_from_Drama,_Greece","http://dbpedia.org/page/Category:People_from_Drama,_Greece"
http://dbpedia.org/resource/Category:People_from_Dubna,http://dbpedia.org/page/Category:People_from_Dubna
http://dbpedia.org/resource/Category:People_from_Dundee,http://dbpedia.org/page/Category:People_from_Dundee
http://dbpedia.org/resource/Category:People_from_Dungarvan,http://dbpedia.org/page/Category:People_from_Dungarvan
"http://dbpedia.org/resource/Category:People_from_East_Setauket,_New_York","http://dbpedia.org/page/Category:People_from_East_Setauket,_New_York"
http://dbpedia.org/resource/Category:People_from_Edinburgh,http://dbpedia.org/page/Category:People_from_Edinburgh
"http://dbpedia.org/resource/Category:People_from_Edison,_New_Jersey","http://dbpedia.org/page/Category:People_from_Edison,_New_Jersey"
http://dbpedia.org/resource/Category:People_from_Eisenach,http://dbpedia.org/page/Category:People_from_Eisenach
http://dbpedia.org/resource/Category:People_from_Elephant_and_Castle,http://dbpedia.org/page/Category:People_from_Elephant_and_Castle
"http://dbpedia.org/resource/Category:People_from_Elizabeth,_New_Jersey","http://dbpedia.org/page/Category:People_from_Elizabeth,_New_Jersey"
http://dbpedia.org/resource/Category:People_from_Elmshorn,http://dbpedia.org/page/Category:People_from_Elmshorn
http://dbpedia.org/resource/Category:People_from_Erlangen,http://dbpedia.org/page/Category:People_from_Erlangen
http://dbpedia.org/resource/Category:People_from_Etterbeek,http://dbpedia.org/page/Category:People_from_Etterbeek
http://dbpedia.org/resource/Category:People_from_Eure,http://dbpedia.org/page/Category:People_from_Eure
http://dbpedia.org/resource/Category:People_from_Évora,http://dbpedia.org/page/Category:People_from_Évora
http://dbpedia.org/resource/Category:People_from_Faenza,http://dbpedia.org/page/Category:People_from_Faenza
http://dbpedia.org/resource/Category:People_from_Falköping_Municipality,http://dbpedia.org/page/Category:People_from_Falköping_Municipality
"http://dbpedia.org/resource/Category:People_from_Far_Rockaway,_Queens","http://dbpedia.org/page/Category:People_from_Far_Rockaway,_Queens"
http://dbpedia.org/resource/Category:People_from_Finchley,http://dbpedia.org/page/Category:People_from_Finchley
"http://dbpedia.org/resource/Category:People_from_Fort_Myers,_Florida","http://dbpedia.org/page/Category:People_from_Fort_Myers,_Florida"
http://dbpedia.org/resource/Category:People_from_Fowey,http://dbpedia.org/page/Category:People_from_Fowey
http://dbpedia.org/resource/Category:People_from_Frankfurt,http://dbpedia.org/page/Category:People_from_Frankfurt
http://dbpedia.org/resource/Category:People_from_Freising,http://dbpedia.org/page/Category:People_from_Freising
"http://dbpedia.org/resource/Category:People_from_Freshwater,_Isle_of_Wight","http://dbpedia.org/page/Category:People_from_Freshwater,_Isle_of_Wight"
http://dbpedia.org/resource/Category:People_from_Fukui_Prefecture,http://dbpedia.org/page/Category:People_from_Fukui_Prefecture
http://dbpedia.org/resource/Category:People_from_Fulda,http://dbpedia.org/page/Category:People_from_Fulda
http://dbpedia.org/resource/Category:People_from_Fürth,http://dbpedia.org/page/Category:People_from_Fürth
"http://dbpedia.org/resource/Category:People_from_Galway,_New_York","http://dbpedia.org/page/Category:People_from_Galway,_New_York"
http://dbpedia.org/resource/Category:People_from_Galway_(city),http://dbpedia.org/page/Category:People_from_Galway_(city)
"http://dbpedia.org/resource/Category:People_from_Ganja,_Azerbaijan","http://dbpedia.org/page/Category:People_from_Ganja,_Azerbaijan"
"http://dbpedia.org/resource/Category:People_from_Garden_City,_New_York","http://dbpedia.org/page/Category:People_from_Garden_City,_New_York"
http://dbpedia.org/resource/Category:People_from_Gdańsk,http://dbpedia.org/page/Category:People_from_Gdańsk
http://dbpedia.org/resource/Category:People_from_Geneva,http://dbpedia.org/page/Category:People_from_Geneva
http://dbpedia.org/resource/Category:People_from_Genoa,http://dbpedia.org/page/Category:People_from_Genoa
"http://dbpedia.org/resource/Category:People_from_Gisborne,_New_Zealand","http://dbpedia.org/page/Category:People_from_Gisborne,_New_Zealand"
http://dbpedia.org/resource/Category:People_from_Goes,http://dbpedia.org/page/Category:People_from_Goes
"http://dbpedia.org/resource/Category:People_from_Gorham,_Maine","http://dbpedia.org/page/Category:People_from_Gorham,_Maine"
http://dbpedia.org/resource/Category:People_from_Gorizia,http://dbpedia.org/page/Category:People_from_Gorizia
http://dbpedia.org/resource/Category:People_from_Görlitz,http://dbpedia.org/page/Category:People_from_Görlitz
http://dbpedia.org/resource/Category:People_from_Gospić,http://dbpedia.org/page/Category:People_from_Gospić
"http://dbpedia.org/resource/Category:People_from_Grafton,_New_South_Wales","http://dbpedia.org/page/Category:People_from_Grafton,_New_South_Wales"
"http://dbpedia.org/resource/Category:People_from_Grand_Forks_County,_North_Dakota","http://dbpedia.org/page/Category:People_from_Grand_Forks_County,_North_Dakota"
http://dbpedia.org/resource/Category:People_from_Graz-Umgebung_District,http://dbpedia.org/page/Category:People_from_Graz-Umgebung_District
http://dbpedia.org/resource/Category:People_from_Greenock,http://dbpedia.org/page/Category:People_from_Greenock
"http://dbpedia.org/resource/Category:People_from_Greenville,_South_Carolina","http://dbpedia.org/page/Category:People_from_Greenville,_South_Carolina"
http://dbpedia.org/resource/Category:People_from_Groningen_(city),http://dbpedia.org/page/Category:People_from_Groningen_(city)
http://dbpedia.org/resource/Category:People_from_Guebwiller,http://dbpedia.org/page/Category:People_from_Guebwiller
http://dbpedia.org/resource/Category:People_from_Gyula,http://dbpedia.org/page/Category:People_from_Gyula
http://dbpedia.org/resource/Category:People_from_Hackney,http://dbpedia.org/page/Category:People_from_Hackney
"http://dbpedia.org/resource/Category:People_from_Hagerstown,_Maryland","http://dbpedia.org/page/Category:People_from_Hagerstown,_Maryland"
http://dbpedia.org/resource/Category:People_from_Haifa,http://dbpedia.org/page/Category:People_from_Haifa
"http://dbpedia.org/resource/Category:People_from_Ham,_Somme","http://dbpedia.org/page/Category:People_from_Ham,_Somme"
http://dbpedia.org/resource/Category:People_from_Hamburg,http://dbpedia.org/page/Category:People_from_Hamburg
"http://dbpedia.org/resource/Category:People_from_Hamilton,_Ontario","http://dbpedia.org/page/Category:People_from_Hamilton,_Ontario"
"http://dbpedia.org/resource/Category:People_from_Hampton,_London","http://dbpedia.org/page/Category:People_from_Hampton,_London"
http://dbpedia.org/resource/Category:People_from_Hanover,http://dbpedia.org/page/Category:People_from_Hanover
"http://dbpedia.org/resource/Category:People_from_Hanover_Township,_New_Jersey","http://dbpedia.org/page/Category:People_from_Hanover_Township,_New_Jersey"
"http://dbpedia.org/resource/Category:People_from_Harrisburg,_Pennsylvania","http://dbpedia.org/page/Category:People_from_Harrisburg,_Pennsylvania"
http://dbpedia.org/resource/Category:People_from_Haute-Vienne,http://dbpedia.org/page/Category:People_from_Haute-Vienne
http://dbpedia.org/resource/Category:People_from_Hefei,http://dbpedia.org/page/Category:People_from_Hefei
http://dbpedia.org/resource/Category:People_from_Heidelberg,http://dbpedia.org/page/Category:People_from_Heidelberg
http://dbpedia.org/resource/Category:People_from_Helsingør,http://dbpedia.org/page/Category:People_from_Helsingør
http://dbpedia.org/resource/Category:People_from_Hesse-Nassau,http://dbpedia.org/page/Category:People_from_Hesse-Nassau
http://dbpedia.org/resource/Category:People_from_High_Peak_(district),http://dbpedia.org/page/Category:People_from_High_Peak_(district)
"http://dbpedia.org/resource/Category:People_from_Highland_Park,_New_Jersey","http://dbpedia.org/page/Category:People_from_Highland_Park,_New_Jersey"
"http://dbpedia.org/resource/Category:People_from_Hightstown,_New_Jersey","http://dbpedia.org/page/Category:People_from_Hightstown,_New_Jersey"
"http://dbpedia.org/resource/Category:People_from_Hilton_Head,_South_Carolina","http://dbpedia.org/page/Category:People_from_Hilton_Head,_South_Carolina"
"http://dbpedia.org/resource/Category:People_from_Holmdel_Township,_New_Jersey","http://dbpedia.org/page/Category:People_from_Holmdel_Township,_New_Jersey"
http://dbpedia.org/resource/Category:People_from_Hørsholm_Municipality,http://dbpedia.org/page/Category:People_from_Hørsholm_Municipality
http://dbpedia.org/resource/Category:People_from_Houston,http://dbpedia.org/page/Category:People_from_Houston
http://dbpedia.org/resource/Category:People_from_Hrymailiv,http://dbpedia.org/page/Category:People_from_Hrymailiv
"http://dbpedia.org/resource/Category:People_from_Huntsville,_Alabama","http://dbpedia.org/page/Category:People_from_Huntsville,_Alabama"
http://dbpedia.org/resource/Category:People_from_Hyōgo_Prefecture,http://dbpedia.org/page/Category:People_from_Hyōgo_Prefecture
http://dbpedia.org/resource/Category:People_from_Indianapolis,http://dbpedia.org/page/Category:People_from_Indianapolis
http://dbpedia.org/resource/Category:People_from_Indre-et-Loire,http://dbpedia.org/page/Category:People_from_Indre-et-Loire
http://dbpedia.org/resource/Category:People_from_Ingolstadt,http://dbpedia.org/page/Category:People_from_Ingolstadt
http://dbpedia.org/resource/Category:People_from_Innsbruck,http://dbpedia.org/page/Category:People_from_Innsbruck
http://dbpedia.org/resource/Category:People_from_Ipswich,http://dbpedia.org/page/Category:People_from_Ipswich
http://dbpedia.org/resource/Category:People_from_Islamabad,http://dbpedia.org/page/Category:People_from_Islamabad
